amount,transactions_last_hour,account_age_days,new_device,location_changed,failed_attempts,time_since_last_transaction,is_fraud
16.6,4,1141,0,0,0,1565.0,0
137.82,2,146,0,0,0,1288.0,0
49.85,3,1015,0,0,0,8706.0,1
45.71,3,1121,0,0,0,1394.0,1
105.2,3,1334,0,1,0,135.0,0
143.15,7,162,0,0,0,700.0,0
53.51,2,1312,0,0,1,2731.0,0
25.25,6,563,0,0,1,1782.0,1
9.26,0,1018,0,0,0,2073.0,1
27.49,3,1365,0,0,0,4587.0,0
29.45,4,520,1,0,1,1056.0,1
60.77,2,1452,0,0,0,35.0,0
38.66,2,414,0,0,1,8306.0,0
108.63,3,1288,0,0,0,1091.0,1
29.58,4,826,0,0,0,185.0,1
51.57,4,892,0,0,0,1432.0,0
178.39,0,1371,0,0,3,1606.0,1
76.85,0,1383,0,0,0,1496.0,0
51.42,4,1160,0,0,0,6030.0,0
29.91,5,317,0,0,0,693.0,1
28.98,4,463,0,1,0,63.0,1
23.32,4,1022,0,0,0,4541.0,1
31.78,6,199,0,0,0,382.0,0
116.24,2,1100,0,0,0,2491.0,1
43.73,3,420,0,0,1,411.0,1
14.16,2,870,0,0,0,3179.0,0
319.95,1,1387,0,0,0,4263.0,0
75.19,7,1470,0,0,0,200.0,0
13.37,3,403,0,0,1,287.0,1
35.1,2,18,0,0,0,4669.0,0
61.0,5,369,0,0,1,2651.0,0
300.24,4,660,1,0,0,71.0,1
18.03,5,514,1,0,0,362.0,1
144.9,2,30,0,0,1,956.0,1
221.29,3,435,0,0,1,3594.0,0
29.12,0,1196,1,0,0,295.0,0
41.37,7,1274,0,0,0,2318.0,1
19.37,7,47,0,1,0,157.0,1
44.55,2,299,0,0,0,1133.0,1
52.64,2,1494,0,0,0,2350.0,1
105.6,3,1450,0,0,0,120.0,0
162.42,4,1299,0,0,0,411.0,0
25.84,2,387,0,1,1,2825.0,1
7.63,5,879,0,0,3,321.0,0
53.45,1,713,0,1,1,1982.0,1
73.23,0,456,0,0,0,1850.0,0
70.06,4,162,1,0,1,1323.0,1
39.38,1,1331,0,0,0,406.0,0
61.85,1,751,0,0,1,971.0,0
248.5,2,1439,0,0,0,1750.0,0
79.98,1,616,0,0,0,3843.0,0
37.59,1,339,0,0,0,2878.0,1
33.11,1,1061,0,0,1,1683.0,1
46.07,3,1248,0,0,1,467.0,0
280.55,4,59,0,0,2,440.0,1
45.45,3,876,0,1,0,3027.0,1
53.53,2,1244,1,0,1,1965.0,1
33.71,3,361,0,1,1,798.0,1
163.86,2,786,0,0,1,6403.0,0
387.55,3,25,0,0,0,3969.0,1
85.68,2,453,1,0,0,2004.0,1
59.31,4,1231,0,0,0,829.0,0
56.64,2,25,1,0,1,665.0,1
5.03,4,1108,0,0,0,5046.0,0
115.03,1,248,0,0,0,1055.0,1
62.44,2,1272,1,0,2,2897.0,1
83.79,4,1075,0,0,2,5056.0,1
26.8,4,949,0,0,2,1219.0,1
37.17,2,177,0,0,1,1906.0,0
36.2,7,125,0,0,0,162.0,1
151.66,2,166,0,0,0,1903.0,0
37.38,1,1372,0,0,1,436.0,1
438.19,0,126,1,0,0,1998.0,0
84.0,3,1393,0,0,0,192.0,0
15.25,2,882,0,0,1,1230.0,0
48.01,2,1271,0,0,1,1325.0,0
28.46,4,70,0,0,0,1189.0,0
6.08,1,523,0,0,0,2544.0,0
270.28,2,1107,0,0,1,2528.0,0
110.29,2,1424,0,0,0,2206.0,0
93.06,3,672,0,0,1,1798.0,1
64.42,1,1410,1,0,0,4226.0,0
13.71,3,1082,0,0,0,1543.0,0
33.66,2,1498,0,0,1,771.0,1
126.69,6,853,1,0,2,110.0,1
19.08,4,934,0,0,0,1381.0,1
4.34,4,1103,0,1,3,465.0,1
43.51,2,185,0,0,1,881.0,1
47.38,1,1101,0,1,1,92.0,1
62.52,9,1095,1,0,0,1843.0,1
113.13,6,1140,0,1,0,3920.0,0
103.3,3,1209,1,0,1,708.0,1
70.72,4,323,1,0,0,2941.0,1
180.46,3,15,0,0,0,243.0,1
11.95,4,852,0,0,0,2312.0,0
90.43,5,442,0,0,0,150.0,1
102.16,2,1082,1,0,2,539.0,1
15.81,2,1307,0,0,0,804.0,1
12.15,4,399,0,0,1,307.0,1
25.9,1,700,0,0,0,367.0,0
28.18,7,771,0,0,1,2161.0,1
115.98,2,1436,0,0,0,181.0,1
29.53,5,577,0,1,1,4890.0,0
23.19,5,1461,0,0,0,2633.0,1
29.62,5,916,0,0,1,794.0,1
167.11,1,1035,0,0,0,1784.0,1
55.31,5,191,0,0,1,2288.0,1
45.64,5,851,0,0,0,1625.0,1
48.91,2,60,0,0,0,1733.0,1
198.75,4,156,0,0,1,4458.0,0
25.81,5,1162,0,0,1,3833.0,0
203.47,6,1019,0,0,1,4412.0,1
67.39,3,469,0,0,0,3896.0,1
46.51,3,929,1,0,1,2082.0,1
665.74,4,315,0,0,2,1218.0,1
19.0,1,1203,1,0,0,1203.0,1
38.33,2,1070,0,0,1,2658.0,0
15.92,10,1421,0,0,0,4638.0,0
141.52,5,768,1,1,1,166.0,1
295.65,3,1373,0,0,0,3769.0,0
290.01,3,132,0,0,0,3411.0,1
185.67,2,411,0,0,1,165.0,0
44.81,3,136,0,0,1,1924.0,1
37.89,2,617,0,0,1,6429.0,0
10.27,5,814,0,0,0,3435.0,0
418.16,2,904,0,0,2,117.0,1
87.27,5,26,0,0,1,4667.0,1
33.38,3,513,0,0,0,342.0,0
206.04,2,491,1,0,1,135.0,1
20.64,4,993,0,0,1,465.0,1
81.99,3,766,0,0,1,1188.0,1
45.94,4,468,0,0,0,3040.0,1
103.41,3,722,0,0,1,559.0,1
51.24,2,1063,0,0,1,890.0,0
12.8,5,905,0,1,0,274.0,1
58.88,2,27,1,1,0,620.0,1
155.85,1,198,1,0,0,4182.0,0
53.03,4,916,0,0,0,2055.0,0
118.52,2,998,1,0,0,2017.0,1
19.19,5,742,0,0,0,517.0,1
53.18,3,1347,1,0,0,285.0,0
29.24,4,22,0,0,0,3931.0,0
115.24,2,1097,0,0,0,5177.0,1
56.34,1,441,0,0,0,99.0,0
108.86,3,392,0,0,0,1360.0,0
162.02,3,1356,0,0,1,1043.0,0
109.03,5,1,0,0,1,2414.0,1
71.75,5,438,0,0,0,647.0,0
20.12,1,908,0,0,0,1744.0,0
54.45,2,208,0,0,0,155.0,1
32.04,6,14,1,0,0,3116.0,1
38.7,1,1246,0,0,0,491.0,0
37.54,3,244,0,0,0,678.0,1
20.49,3,1299,1,0,0,855.0,1
7.71,4,108,0,0,0,417.0,1
27.99,4,1354,0,0,1,2979.0,0
66.25,5,125,0,0,0,128.0,0
14.18,2,1117,1,0,0,4880.0,0
55.46,1,412,0,0,1,4802.0,0
365.14,1,973,0,0,0,3162.0,1
151.87,3,237,0,0,0,5471.0,0
282.46,4,760,0,0,2,2577.0,1
80.73,5,655,1,0,0,1488.0,1
175.48,6,209,0,0,0,2302.0,1
26.47,5,1343,0,0,0,7.0,1
28.66,2,1047,0,0,2,2082.0,0
3.53,4,1451,0,0,0,77.0,1
178.78,3,10,0,0,0,3935.0,0
254.76,3,768,0,0,0,4083.0,0
31.4,4,959,1,0,0,219.0,1
42.35,1,1201,0,0,0,2049.0,0
25.69,1,766,1,0,2,1985.0,1
80.05,6,290,0,0,1,1241.0,1
168.16,1,80,0,0,0,46.0,1
9.56,2,406,0,1,1,218.0,1
82.22,2,1124,0,0,0,1938.0,1
41.4,2,419,0,0,0,1358.0,0
61.15,4,23,0,0,1,85.0,1
86.4,6,709,0,0,0,1312.0,1
45.23,5,1414,0,0,0,3406.0,0
49.23,2,247,0,0,0,3981.0,0
44.09,3,765,0,0,0,2149.0,1
144.07,4,486,0,0,1,1956.0,1
82.99,2,1043,0,0,0,2638.0,1
68.07,4,787,0,0,2,258.0,1
15.32,1,1134,0,0,0,380.0,1
37.39,0,879,0,0,0,1197.0,0
134.11,3,997,0,0,1,1079.0,0
56.7,4,599,1,0,1,367.0,1
105.59,1,396,0,0,0,2041.0,1
319.42,5,1037,0,0,0,2432.0,0
154.25,2,342,0,0,2,569.0,1
59.93,1,707,0,0,0,676.0,1
32.75,2,588,0,0,0,536.0,1
4.25,4,1183,0,0,0,588.0,0
46.14,2,1357,0,0,1,817.0,1
39.41,0,1047,0,1,1,1047.0,1
80.67,1,1021,1,1,1,1192.0,1
46.81,2,1264,0,0,0,1194.0,1
39.63,5,826,0,0,0,1729.0,1
9.21,3,195,0,0,0,759.0,1
21.33,4,711,0,0,0,1260.0,1
87.94,2,1013,0,0,1,1270.0,0
303.66,3,1162,0,1,0,183.0,1
49.52,1,510,0,0,1,1787.0,0
75.78,0,1247,0,0,2,587.0,1
141.53,0,836,1,0,1,87.0,0
24.27,3,1452,0,1,0,1875.0,1
78.79,1,1479,0,0,1,89.0,0
26.04,4,994,1,0,0,1050.0,1
129.65,1,727,1,0,1,1747.0,0
63.52,4,1032,0,0,0,11810.0,0
73.59,2,216,0,0,1,1303.0,1
24.96,1,284,0,0,1,689.0,1
110.72,1,439,0,0,0,1219.0,0
439.09,3,323,0,0,0,392.0,1
19.93,1,757,0,0,0,1037.0,0
38.87,4,715,0,0,0,3716.0,0
68.83,3,413,0,0,0,263.0,0
119.87,5,217,0,0,1,1360.0,1
31.2,1,1169,0,0,0,1745.0,0
3.21,5,933,1,0,0,676.0,1
212.55,3,1198,0,0,1,2397.0,1
116.81,5,1294,0,0,2,1962.0,1
9.55,2,677,0,0,1,1122.0,1
29.74,6,882,0,0,0,1839.0,0
261.96,2,853,0,0,2,3302.0,1
232.25,3,1053,1,0,2,1651.0,1
139.58,2,1244,0,0,1,1514.0,0
45.78,5,501,1,0,0,1748.0,1
59.32,2,1073,0,0,1,2026.0,1
47.9,3,1026,0,0,0,929.0,0
168.72,4,710,0,0,0,3263.0,0
22.74,5,601,0,0,0,4636.0,0
24.39,1,70,0,1,1,1750.0,0
149.95,4,705,0,0,0,3920.0,0
52.23,3,46,0,0,0,2457.0,1
216.69,7,1087,0,1,0,990.0,0
27.9,3,738,0,1,2,1233.0,0
51.69,4,917,1,0,2,1520.0,1
21.71,3,492,0,0,1,5036.0,0
55.0,6,497,0,0,0,1880.0,0
12.45,3,1051,0,0,1,1279.0,0
33.53,1,1215,0,0,0,237.0,0
12.98,2,1252,0,0,1,1979.0,0
109.28,3,868,0,0,1,1456.0,1
111.79,1,224,0,0,0,5064.0,1
9.68,4,1319,0,0,1,753.0,1
207.24,2,1082,0,0,0,2856.0,0
663.42,2,813,1,0,0,598.0,1
57.17,4,721,0,0,0,339.0,0
28.76,2,654,0,0,0,22.0,1
919.96,2,529,0,0,2,4064.0,1
14.6,3,925,0,0,1,1059.0,0
55.71,1,496,0,0,0,594.0,1
65.34,0,752,0,0,1,929.0,1
209.59,7,1062,0,0,2,2240.0,1
78.24,4,1122,0,1,2,899.0,1
33.16,5,58,0,0,1,461.0,1
21.09,3,1371,0,0,0,165.0,1
38.79,3,529,0,0,2,1750.0,0
19.95,0,632,0,0,0,6481.0,0
57.27,1,535,0,0,0,1813.0,0
31.06,1,482,0,0,2,5284.0,0
12.26,6,722,0,0,2,3787.0,1
191.55,4,213,1,0,0,305.0,1
33.19,2,148,0,0,0,3802.0,0
15.36,3,1120,0,0,1,2.0,0
46.14,4,460,0,0,1,1283.0,1
58.46,4,260,0,0,1,1331.0,1
9.52,1,73,0,1,0,2336.0,0
76.07,3,331,0,0,0,2539.0,0
19.16,3,49,0,0,0,474.0,1
302.18,6,1246,0,0,0,3847.0,1
92.2,1,1389,0,0,0,355.0,0
36.6,2,794,0,0,1,5862.0,0
25.92,3,505,0,0,0,7575.0,1
49.16,2,32,0,0,0,2148.0,1
100.76,5,540,0,0,0,1883.0,1
53.22,3,819,0,0,1,6971.0,0
43.94,1,680,0,0,0,499.0,1
57.88,3,37,0,0,1,1852.0,1
29.85,2,746,0,0,0,938.0,0
38.74,3,1007,0,1,1,330.0,1
6.78,2,1203,0,0,0,246.0,1
144.56,4,57,0,0,0,2169.0,1
73.61,2,336,0,0,0,468.0,1
25.19,2,496,0,0,1,1646.0,0
364.58,5,584,0,0,0,488.0,1
59.56,3,195,0,0,1,1089.0,0
19.37,1,3,0,0,0,2441.0,0
128.6,4,202,1,0,0,1352.0,1
81.29,3,1215,0,0,1,3693.0,0
81.01,3,207,1,0,1,1345.0,1
35.67,1,1135,0,1,0,389.0,1
85.67,3,1371,0,0,0,4093.0,1
42.02,5,563,0,0,1,974.0,0
95.2,2,750,0,0,0,3638.0,1
8.13,0,907,0,0,0,476.0,0
35.38,3,1158,0,0,0,1820.0,0
305.56,4,1305,0,0,0,325.0,0
25.35,3,1250,0,0,1,150.0,1
29.85,3,216,0,0,0,12256.0,0
34.88,5,592,1,0,0,19.0,1
16.2,2,1316,0,0,0,1610.0,0
6.0,2,932,0,0,1,24.0,0
43.35,2,1045,0,0,1,1444.0,1
62.54,3,222,0,0,0,189.0,1
51.81,2,1364,1,0,0,2788.0,1
47.23,4,1398,0,0,0,623.0,1
57.0,3,874,0,0,0,760.0,1
151.84,1,754,0,0,0,523.0,1
45.13,3,446,0,0,0,218.0,0
30.75,5,379,0,0,1,1249.0,0
41.22,5,395,0,0,0,1069.0,1
97.45,3,1380,1,0,1,1396.0,0
224.09,4,643,0,0,0,1770.0,1
29.13,5,441,0,0,0,167.0,0
60.28,3,214,0,0,1,960.0,1
76.58,3,128,0,0,0,1616.0,1
20.24,0,512,0,0,0,703.0,0
55.72,4,1477,0,0,0,382.0,1
12.61,3,706,0,0,3,1678.0,0
9.31,3,908,0,0,1,2281.0,1
78.79,1,1342,0,0,0,2500.0,1
37.19,1,1069,1,1,1,709.0,1
66.84,3,57,0,0,2,188.0,1
53.63,3,386,0,0,0,4450.0,1
20.57,1,1207,0,0,0,2095.0,1
52.18,5,1341,0,0,1,5337.0,0
15.91,3,1432,0,0,0,283.0,1
219.42,2,517,0,0,0,1927.0,0
14.07,2,1043,0,0,0,393.0,1
44.89,6,1055,1,0,0,3624.0,1
19.25,3,940,0,0,0,1319.0,1
96.58,1,468,0,0,0,1369.0,1
39.2,3,874,0,1,0,4806.0,1
32.5,0,396,1,0,1,652.0,0
128.15,3,419,0,0,1,1737.0,0
56.23,3,954,0,0,1,281.0,1
91.53,3,1397,0,0,0,812.0,0
20.46,1,637,1,0,1,390.0,1
13.4,5,1352,0,0,0,405.0,1
60.78,10,872,0,0,1,1948.0,1
39.69,0,537,0,0,0,608.0,1
102.15,3,1177,0,0,1,520.0,0
50.41,5,749,0,0,0,2971.0,0
67.03,4,726,1,1,0,1156.0,1
10.77,5,1322,0,0,1,860.0,1
360.84,5,1167,0,0,1,3039.0,0
46.33,0,1136,0,0,1,1207.0,0
109.68,3,269,0,0,0,3037.0,0
23.66,2,1120,1,0,1,690.0,1
74.29,4,331,0,0,3,5882.0,0
14.84,1,1196,0,0,0,4631.0,0
85.8,1,1486,0,0,1,3123.0,0
38.25,0,948,0,0,1,431.0,1
56.22,4,291,0,0,0,2340.0,1
109.72,4,815,0,0,0,3063.0,0
15.92,2,235,0,0,1,813.0,1
27.54,1,1443,0,1,1,272.0,1
86.26,1,306,0,0,0,566.0,1
445.07,2,87,0,0,0,1586.0,1
47.56,3,808,0,0,0,522.0,1
98.61,0,1357,0,0,0,1951.0,1
49.06,5,710,0,0,0,895.0,1
380.79,3,733,0,0,0,460.0,1
9.51,3,1322,0,0,0,1709.0,1
60.02,1,1167,0,0,0,138.0,0
10.75,1,1084,0,0,2,1765.0,1
4.45,0,826,0,0,1,6597.0,0
73.51,4,1026,0,0,1,2237.0,1
62.77,3,417,0,0,1,716.0,0
41.07,2,1177,0,0,0,4168.0,0
49.1,2,1278,1,0,1,1351.0,0
1209.91,4,923,0,0,0,1353.0,1
42.17,4,952,0,0,0,856.0,0
90.93,0,368,0,0,1,97.0,0
28.52,0,1049,1,0,2,566.0,1
73.35,6,133,1,0,0,3070.0,1
43.02,6,1267,1,0,0,541.0,1
36.22,3,62,0,0,0,957.0,1
336.6,0,1451,0,0,1,1809.0,1
177.18,5,452,1,0,0,597.0,1
62.6,5,1102,1,0,0,3007.0,1
5.45,3,721,0,0,0,4122.0,1
38.05,6,105,0,0,0,115.0,1
814.87,2,603,1,1,0,1538.0,1
43.35,4,676,1,0,0,774.0,1
164.55,3,1404,0,0,1,1455.0,1
230.89,0,394,0,0,1,1425.0,1
67.96,4,1139,0,0,0,18.0,0
23.53,4,745,0,0,0,1882.0,1
4.78,1,598,0,0,1,438.0,1
108.22,2,48,0,0,2,1474.0,0
24.17,5,188,0,0,0,4063.0,0
65.11,6,1009,0,0,0,384.0,0
15.65,3,514,0,0,0,567.0,1
41.88,4,791,0,0,1,118.0,1
56.47,3,1075,0,0,1,1218.0,0
71.42,2,226,0,0,0,3674.0,1
17.91,2,1392,0,0,0,1417.0,0
180.71,3,1104,0,0,0,782.0,1
30.06,0,924,0,0,1,4253.0,1
10.23,2,1230,0,0,1,1368.0,1
48.96,4,628,0,0,1,6549.0,0
56.51,1,769,0,0,1,2497.0,0
64.11,4,1023,0,0,1,4361.0,0
213.18,4,1001,0,0,0,1881.0,0
43.1,3,1423,0,0,1,8178.0,0
48.44,5,1241,0,0,0,1342.0,1
18.12,5,1067,0,0,1,1842.0,1
124.03,3,456,0,0,0,259.0,1
65.65,2,982,0,0,1,4968.0,1
35.87,4,893,0,0,1,734.0,1
8.13,1,1318,0,0,0,1969.0,0
231.46,4,238,1,0,0,805.0,1
16.0,3,1331,0,0,2,3896.0,1
30.23,3,762,0,0,0,210.0,1
78.13,3,154,0,0,1,4172.0,0
16.5,4,742,0,0,2,1769.0,0
12.26,4,1121,1,0,2,5643.0,0
6.53,4,1198,1,0,1,1261.0,1
112.28,0,652,0,0,0,1223.0,0
31.65,2,1117,0,0,0,800.0,0
1019.71,4,652,1,0,1,718.0,1
20.2,5,1053,0,1,0,237.0,1
21.73,8,873,0,0,1,714.0,0
31.02,4,1085,0,0,1,1691.0,0
69.63,2,41,0,0,1,159.0,0
34.12,3,660,1,0,0,370.0,1
100.72,4,759,1,0,0,3538.0,1
20.52,1,295,1,0,1,172.0,1
13.71,2,1320,0,0,0,497.0,0
9.04,5,1203,0,0,0,7.0,0
5.91,4,258,1,0,0,2284.0,0
32.52,5,730,0,0,0,3425.0,1
40.41,3,1473,0,0,1,3810.0,0
29.04,3,1331,0,1,1,4148.0,0
189.31,3,1144,0,0,0,930.0,0
186.43,5,1020,1,0,0,1476.0,1
39.06,5,1288,0,1,0,2038.0,0
9.08,6,287,0,0,0,4430.0,0
30.98,4,1212,0,0,0,2865.0,0
29.97,3,242,0,0,0,1209.0,1
28.3,6,205,0,0,0,1283.0,1
27.17,1,656,0,0,1,738.0,0
28.4,3,279,1,0,1,21.0,1
37.09,1,395,0,0,0,281.0,1
28.92,2,472,0,0,0,725.0,1
67.24,3,1401,0,0,0,1676.0,0
78.29,1,970,0,0,0,2253.0,0
21.96,5,1017,0,0,0,3990.0,0
194.62,2,1349,0,0,0,1455.0,0
20.49,3,1036,1,0,0,902.0,1
10.83,1,1316,0,0,1,2116.0,0
79.9,3,57,0,0,0,895.0,1
24.11,2,1178,0,0,1,207.0,1
75.29,2,464,0,0,0,7.0,1
4.93,4,962,0,0,0,2218.0,1
219.74,2,602,0,0,1,4128.0,1
106.94,5,516,0,0,0,2040.0,0
12.18,2,733,0,0,0,50.0,1
12.44,3,656,1,0,1,446.0,0
290.69,2,22,0,0,1,5266.0,1
26.12,2,704,0,0,0,2226.0,1
23.71,2,1131,0,0,0,2407.0,0
5.66,2,326,0,0,0,2955.0,1
38.44,6,907,0,0,0,4387.0,0
43.48,2,426,0,0,0,1041.0,0
111.66,4,1263,0,0,2,1012.0,1
13.48,2,1365,0,0,0,42.0,1
11.94,0,730,0,0,1,4981.0,1
85.71,6,39,0,0,0,252.0,0
149.42,2,943,0,0,1,1078.0,0
11.35,2,30,0,1,1,1650.0,1
161.02,1,1438,0,1,3,9126.0,0
56.69,3,161,1,0,1,917.0,1
162.68,5,616,0,0,1,1989.0,0
50.9,3,309,0,0,0,5491.0,0
4.38,1,1438,0,0,0,1525.0,1
46.9,0,134,0,0,2,1376.0,0
157.61,1,566,0,0,0,1532.0,0
22.34,3,1359,0,1,0,3065.0,1
37.04,3,36,0,0,0,78.0,1
45.78,3,831,0,0,1,2570.0,1
3.01,1,80,0,1,1,340.0,0
290.43,4,784,0,0,1,2624.0,0
22.17,1,437,0,0,2,2898.0,1
90.53,2,987,0,1,0,1771.0,0
50.06,7,1144,0,0,0,1041.0,1
192.02,0,1158,0,0,0,2374.0,0
81.95,1,405,1,0,1,35.0,1
43.17,1,265,1,0,0,1883.0,0
22.34,3,233,1,0,0,476.0,1
121.25,3,447,0,0,1,1944.0,1
8.39,2,427,0,0,0,267.0,1
104.16,4,968,0,0,2,356.0,0
18.19,3,1052,1,0,0,1082.0,1
191.0,1,1325,0,0,1,1359.0,1
64.15,2,979,0,1,1,969.0,1
103.97,3,29,0,0,0,1700.0,0
59.26,3,377,0,0,0,99.0,0
9.47,4,1337,0,0,0,387.0,0
23.09,5,33,0,0,3,7.0,1
106.95,3,1009,0,0,0,1503.0,1
64.5,4,1478,0,0,1,2112.0,0
177.86,2,960,0,0,0,1190.0,0
81.72,5,620,0,0,1,1113.0,1
20.77,1,900,0,0,0,998.0,0
24.63,4,1296,0,0,0,737.0,1
60.52,2,501,0,0,0,1597.0,1
5.4,4,899,0,0,2,11.0,0
291.03,2,857,1,0,1,1629.0,1
84.92,4,703,0,0,0,1212.0,0
186.24,2,1106,0,0,2,1768.0,0
11.24,2,608,0,0,1,3469.0,1
189.53,5,1170,0,0,0,3176.0,0
508.52,1,569,0,0,1,2962.0,1
14.57,3,730,0,0,0,954.0,0
118.08,5,284,0,0,0,890.0,0
54.66,2,680,0,0,0,417.0,0
11.65,4,919,0,0,0,58.0,1
89.38,2,136,0,0,0,1266.0,0
125.66,2,653,0,1,0,6620.0,1
29.93,1,1196,0,0,0,2511.0,0
175.2,6,889,1,0,0,1427.0,1
10.31,2,1034,0,1,0,637.0,1
12.25,3,297,0,0,0,234.0,1
62.59,4,707,0,0,0,551.0,0
56.0,3,330,0,0,0,1375.0,1
26.67,3,1457,0,0,0,1761.0,0
122.68,3,448,0,0,0,820.0,0
92.84,4,15,0,0,0,199.0,0
128.78,4,216,0,0,0,549.0,1
48.27,3,1277,0,0,0,535.0,0
99.74,6,330,0,0,0,1379.0,1
34.97,3,564,0,0,0,196.0,0
425.74,2,1454,0,0,0,612.0,0
24.23,2,1083,0,0,0,758.0,1
448.23,2,176,1,0,1,1348.0,0
56.54,5,1398,0,0,0,639.0,1
13.8,5,295,0,0,0,292.0,0
214.45,1,307,0,0,1,46.0,0
61.92,1,1372,0,1,1,342.0,0
127.88,1,361,0,0,1,3135.0,1
185.65,5,1090,0,0,1,776.0,1
76.55,3,570,1,0,1,1394.0,1
30.2,4,639,0,0,1,1212.0,1
144.85,1,516,0,0,0,582.0,0
54.64,3,235,0,0,1,3338.0,0
108.4,4,433,0,0,0,5024.0,0
6.34,0,387,0,0,1,430.0,0
85.37,4,1056,0,1,1,2965.0,1
28.83,3,1018,0,1,1,2538.0,1
285.23,4,226,0,0,1,3279.0,0
101.81,3,144,0,0,0,946.0,0
69.4,1,1476,1,0,2,2087.0,1
88.79,2,18,0,0,0,379.0,0
20.12,3,732,0,0,1,6202.0,1
276.79,1,746,0,0,0,2309.0,0
399.96,2,1414,0,0,0,143.0,1
80.88,4,747,0,0,0,3787.0,1
267.84,5,362,0,0,0,5753.0,0
30.9,3,321,0,0,0,731.0,0
24.6,1,592,1,0,0,1393.0,0
56.88,5,1317,0,0,0,8674.0,1
84.35,4,73,0,0,0,1079.0,0
36.82,5,849,1,0,0,1972.0,1
93.48,3,100,0,0,0,1084.0,1
74.17,4,256,0,0,0,142.0,1
20.12,3,1339,0,0,0,1282.0,1
91.72,2,863,0,0,0,3155.0,1
129.48,1,162,0,1,0,76.0,0
64.81,2,293,0,0,0,1047.0,1
172.89,2,162,0,0,0,3110.0,0
16.16,2,869,0,1,0,785.0,1
87.18,5,1333,0,0,0,6822.0,0
16.94,4,1167,1,1,1,870.0,1
17.92,3,223,0,0,0,2751.0,1
29.05,3,307,0,0,0,507.0,0
21.28,2,14,0,0,2,727.0,1
31.56,2,571,0,0,1,2298.0,0
44.07,3,1204,1,1,0,106.0,1
126.11,0,227,0,0,2,177.0,1
39.6,2,1483,0,1,1,559.0,1
11.18,3,145,1,0,3,520.0,1
170.73,4,657,0,0,2,123.0,1
23.64,4,786,0,0,0,6428.0,0
51.48,1,823,0,0,0,625.0,1
85.33,1,483,0,0,0,2308.0,1
66.66,3,433,0,0,0,899.0,0
163.07,2,242,0,1,0,8471.0,0
88.15,3,919,0,0,0,272.0,1
23.07,7,616,0,0,0,844.0,1
482.3,3,277,0,0,1,1017.0,1
66.31,0,1212,0,0,0,2274.0,0
47.12,2,686,0,1,0,1233.0,1
143.15,6,100,0,0,0,2498.0,0
70.07,4,522,0,0,0,3313.0,1
81.39,1,1108,0,1,0,614.0,1
659.96,1,1077,0,1,1,2933.0,0
41.47,1,1151,0,0,0,1217.0,0
39.74,2,647,0,0,1,143.0,0
61.35,5,1310,0,0,0,634.0,1
159.42,2,55,1,0,0,2923.0,1
12.1,2,756,0,1,0,887.0,1
7.65,4,577,0,0,0,176.0,1
30.35,3,1045,0,0,0,1831.0,1
10.66,1,775,1,0,1,3418.0,1
35.7,2,1324,0,0,2,257.0,1
90.24,5,836,0,0,2,1410.0,1
22.4,5,359,0,0,4,419.0,1
13.11,5,143,0,0,0,742.0,0
58.52,2,610,0,0,0,962.0,1
129.35,2,1026,0,0,1,9.0,0
10.02,5,357,0,0,0,791.0,0
123.99,4,643,1,0,0,666.0,0
123.63,5,452,0,0,1,1987.0,1
141.75,3,47,0,0,0,3818.0,1
184.65,2,753,1,0,1,200.0,1
493.74,1,427,0,0,1,1187.0,1
38.24,2,868,0,0,3,583.0,0
60.92,5,900,0,0,0,7890.0,1
36.0,2,851,0,0,2,2728.0,1
54.71,1,866,0,0,0,226.0,0
252.87,4,848,0,0,1,828.0,1
14.22,6,692,0,0,1,212.0,0
23.08,6,941,0,1,0,2784.0,1
216.41,4,488,0,0,1,1202.0,1
151.42,4,1366,1,0,0,1876.0,1
37.97,3,672,1,0,1,1540.0,1
128.3,2,770,1,0,0,363.0,1
76.8,1,529,0,0,0,24.0,1
244.76,2,1303,0,0,0,3676.0,0
58.82,2,172,0,0,1,174.0,1
152.27,2,1326,0,0,1,2822.0,0
766.64,5,1420,0,0,0,383.0,1
99.3,2,566,0,0,0,3448.0,0
57.36,4,525,0,1,0,1621.0,1
112.44,5,964,0,0,1,917.0,1
37.89,1,1351,0,1,0,1933.0,1
594.65,2,758,0,0,0,576.0,0
65.37,5,450,0,0,0,976.0,1
41.56,1,783,0,0,0,3125.0,0
23.67,6,62,1,0,0,16.0,0
163.57,1,1225,1,0,1,480.0,0
129.95,2,664,0,0,0,2434.0,0
33.2,8,1094,1,1,1,2288.0,1
97.17,6,497,0,0,0,322.0,1
12.08,1,839,0,0,0,7333.0,0
65.69,1,208,0,1,0,2031.0,1
85.86,5,1489,0,0,0,836.0,1
301.07,4,456,0,0,0,778.0,0
25.26,4,1155,0,0,1,1331.0,1
15.21,1,473,0,1,1,66.0,0
22.3,1,669,0,0,0,2257.0,1
14.35,4,1301,0,1,1,128.0,1
207.82,4,54,0,0,0,1905.0,1
256.89,0,1414,0,0,0,2913.0,0
75.2,2,889,1,0,1,4242.0,0
185.17,0,215,1,1,1,288.0,1
62.42,3,11,0,0,0,2463.0,1
49.64,2,454,0,0,0,7365.0,0
39.13,2,411,0,0,0,126.0,0
40.03,2,731,0,0,0,52.0,1
